subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-005,,rest,Rest,parietal_occipital,d,e,55,,1.6155201196670532,,0.968610555495856,1.0512902404902116
sub-005,,rest,Rest,parietal_occipital,e,m,55,,0.763755202293396,,0.9419618142101,1.0253732733006746
sub-005,,rest,Rest,parietal_occipital,e,d,55,,1.0582242012023926,,0.968610555495856,1.0512902404902116
sub-005,,rest,Rest,parietal_occipital,e,e,55,-0.050090815871953964,0.8830499649047852,907.8212567005518,,
sub-005,,rest,Rest,temporal,m,m,55,-0.2982507646083832,1.1575114727020264,128.57319074306847,,
sub-005,,rest,Rest,temporal,m,d,55,,1.3659465312957764,,0.8839626897056148,0.92601245191862
sub-005,,rest,Rest,temporal,m,e,55,,1.0914483070373535,,0.6853463694734393,0.7596731675121019
sub-005,,rest,Rest,temporal,d,m,55,,1.0699105262756348,,0.8839626897056148,0.92601245191862
sub-005,,rest,Rest,temporal,d,d,55,-0.15353608131408691,1.4068189859390259,66.94461324979675,,
sub-005,,rest,Rest,temporal,d,e,55,,1.069300651550293,,0.7967158018980386,0.8709986024307754
sub-005,,rest,Rest,temporal,e,m,55,,0.8483144640922546,,0.6853463694734393,0.7596731675121019
sub-005,,rest,Rest,temporal,e,d,55,,1.1038163900375366,,0.7967158018980386,0.8709986024307754
sub-005,,rest,Rest,temporal,e,e,55,-0.013264677487313747,1.0929477214813232,107.37114750664189,,
sub-001,,rest,Rest,frontal,m,m,91,0.03255181014537811,0.9540964961051941,134.33721323763388,,
sub-001,,rest,Rest,frontal,m,d,91,,1.0174059867858887,,0.6772470249888602,0.7044466599989473
sub-001,,rest,Rest,frontal,m,e,91,,0.8236057162284851,,0.5389454733119922,0.5837044972047377
sub-001,,rest,Rest,frontal,d,m,91,,0.8713440895080566,,0.6772470249888602,0.7044466599989473
sub-001,,rest,Rest,frontal,d,d,91,-0.1051352247595787,0.8735273480415344,75.95714539356446,,
sub-001,,rest,Rest,frontal,d,e,91,,0.6429305076599121,,0.4634427215610997,0.5352726880084263
sub-001,,rest,Rest,frontal,e,m,91,,0.7227993011474609,,0.5389454733119922,0.5837044972047377
sub-001,,rest,Rest,frontal,e,d,91,,0.7254880666732788,,0.4634427215610997,0.5352726880084263
sub-001,,rest,Rest,frontal,e,e,91,-0.09092403948307037,0.5188272595405579,36.678916931152344,,
sub-001,,rest,Rest,central,m,m,91,0.10958720743656158,1.427893877029419,149.479726807455,,
sub-001,,rest,Rest,central,m,d,91,,1.0857490301132202,,0.901589578457093,0.9186368641558658
sub-001,,rest,Rest,central,m,e,91,,0.7980418801307678,,0.5839382384935122,0.6088283857267894
sub-001,,rest,Rest,central,d,m,91,,1.354363203048706,,0.901589578457093,0.9186368641558658
sub-001,,rest,Rest,central,d,d,91,0.05956725776195526,1.1122196912765503,72.35907633117075,,
sub-001,,rest,Rest,central,d,e,91,,0.8286221027374268,,0.5805199477779731,0.6358849319179406
sub-001,,rest,Rest,central,e,m,91,,0.8636343479156494,,0.5839382384935122,0.6088283857267894
sub-001,,rest,Rest,central,e,d,91,,0.8416791558265686,,0.5805199477779731,0.6358849319179406
sub-001,,rest,Rest,central,e,e,91,0.12596163153648376,0.5819625854492188,30.768278121948242,,
sub-001,,rest,Rest,parietal_occipital,m,m,91,-0.006697440519928932,0.9031919836997986,99.22288093138278,,
sub-001,,rest,Rest,parietal_occipital,m,d,91,,1.0414382219314575,,0.7269128433774027,0.7217353485273511
sub-001,,rest,Rest,parietal_occipital,m,e,91,,0.7487409710884094,,0.5045297837324356,0.5168270805243695
sub-001,,rest,Rest,parietal_occipital,d,m,91,,0.9357651472091675,,0.7269128433774027,0.7217353485273511
sub-001,,rest,Rest,parietal_occipital,d,d,91,-0.21917718648910522,0.9327977299690247,77.16249229399006,,
sub-001,,rest,Rest,parietal_occipital,d,e,91,,0.7171169519424438,,0.5383118762728873,0.5146736383772967
sub-001,,rest,Rest,parietal_occipital,e,m,91,,0.6486521363258362,,0.5045297837324356,0.5168270805243695
sub-001,,rest,Rest,parietal_occipital,e,d,91,,0.7413486838340759,,0.5383118762728873,0.5146736383772967
sub-001,,rest,Rest,parietal_occipital,e,e,91,-0.02907322160899639,0.4886343479156494,49.22945785522461,,
sub-001,,rest,Rest,temporal,m,m,91,-0.060108210891485214,1.0984212160110474,76.71627863069598,,
